99.500000	0.128784	0.008850	23.996486	1.927743	-9.512768	-0.002174	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	49036.455000
99.500000	0.128382	0.009863	23.996111	-2.143256	-9.449271	0.010469	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	49992.840000
99.500000	0.128461	0.011958	23.996396	-5.824969	-7.730687	0.047953	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	51905.610000
99.500000	0.129371	0.013910	23.996783	-8.485038	-4.656590	0.053753	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	53499.585000
99.500000	0.130776	0.016055	23.998281	-9.656746	-0.766390	0.057956	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	47761.275000
99.500000	0.132117	0.017867	23.999972	-9.135558	3.268969	0.052442	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	49355.250000
99.500000	0.133247	0.018610	24.001417	-7.012090	6.736379	0.038432	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	46804.890000
99.500000	0.134596	0.018484	24.001811	-3.656868	9.033189	0.017982	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	48080.070000
99.500000	0.135295	0.017551	24.001563	0.341601	9.757944	-0.003770	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	49674.045000
99.500000	0.135226	0.016080	24.001186	4.292511	8.784085	-0.020333	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	49992.840000
99.500000	0.134698	0.014031	24.000006	7.497174	6.282637	-0.047122	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	48717.660000
99.500000	0.133745	0.011795	23.998980	9.399560	2.689468	-0.050904	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	50949.225000
99.500000	0.132226	0.009880	23.997978	9.667591	-1.364696	-0.049954	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	45848.505000
99.500000	0.130892	0.008568	23.997558	8.254711	-5.179792	-0.039498	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	51586.815000
99.500000	0.129520	0.008347	23.996321	5.407409	-8.082139	-0.022289	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	44892.120000
99.500000	0.128653	0.008805	23.996236	1.626646	-9.567344	-0.001706	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	49674.045000
99.500000	0.128498	0.010125	23.996260	-2.437491	-9.376263	0.014547	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	48717.660000
99.500000	0.128645	0.012036	23.996267	-6.065468	-7.542513	0.048320	-8.000000	-8.000000	-8.000000	-7.000000	-7.000000	-7.000000	45848.505000
