99.500000	0.133049	0.008888	23.997314	9.752495	0.616828	-0.051483	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	55093.560000
99.500000	0.131521	0.007459	23.996564	9.141614	-3.405685	-0.045898	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	51586.815000
99.500000	0.130117	0.006693	23.996013	6.941728	-6.825079	-0.032095	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49674.045000
99.500000	0.129121	0.006687	23.995274	3.536943	-9.046586	-0.012545	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49355.250000
99.500000	0.128346	0.007476	23.995009	-0.475277	-9.682964	0.004410	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	48717.660000
99.500000	0.128180	0.009126	23.995235	-4.402994	-8.623273	0.035904	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49674.045000
99.500000	0.128619	0.011215	23.995356	-7.551759	-6.052318	0.048643	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	45210.915000
99.500000	0.129783	0.013306	23.996368	-9.375259	-2.418829	0.056838	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	48398.865000
99.500000	0.131229	0.015254	23.998125	-9.555224	1.640438	0.056009	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	50311.635000
99.500000	0.132835	0.016542	23.999197	-8.059333	5.423666	0.045509	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49674.045000
99.500000	0.134158	0.016576	24.000743	-5.148876	8.263394	0.027783	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49036.455000
99.500000	0.135173	0.016319	24.000451	-1.334962	9.665549	0.005682	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49992.840000
99.500000	0.135457	0.014922	24.000011	2.724544	9.385386	-0.016146	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	45529.710000
99.500000	0.135107	0.012920	23.999261	6.312253	7.472145	-0.034566	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	52543.200000
99.500000	0.134263	0.010704	23.998223	8.804394	4.258981	-0.048232	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	45529.710000
99.500000	0.132880	0.008770	23.997251	9.765912	0.311254	-0.051267	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	53499.585000
99.500000	0.131372	0.007565	23.996767	9.029165	-3.690231	-0.045158	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	47761.275000
99.500000	0.130166	0.006543	23.995690	6.723107	-7.038136	-0.030842	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	48717.660000
99.500000	0.129001	0.006755	23.995542	3.250353	-9.151818	-0.010368	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	46804.890000
99.500000	0.128270	0.007694	23.994868	-0.779955	-9.662143	0.007342	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	51586.815000
99.500000	0.128022	0.009305	23.995058	-4.672261	-8.479423	0.035660	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	50630.430000
99.500000	0.128823	0.011612	23.995308	-7.738863	-5.810683	0.049574	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	45848.505000
99.500000	0.129898	0.013478	23.996605	-9.447632	-2.123695	0.057167	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	50630.430000
99.500000	0.131454	0.015393	23.998283	-9.499803	1.941710	0.055443	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49355.250000
99.500000	0.132960	0.016378	23.999471	-7.886199	5.675727	0.044466	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	48398.865000
99.500000	0.134157	0.016812	24.000454	-4.888168	8.422096	0.026100	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	48398.865000
99.500000	0.135003	0.016204	24.000604	-1.031838	9.703766	0.003863	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	53180.790000
99.500000	0.135336	0.014711	24.000074	3.016728	9.296542	-0.014280	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	53818.380000
99.500000	0.135032	0.012796	23.999145	6.542441	7.270628	-0.038965	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	48398.865000
99.500000	0.134217	0.010533	23.998322	8.932723	3.981894	-0.048412	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	50630.430000
99.500000	0.132743	0.008659	23.997115	9.769728	0.006153	-0.051370	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	51905.610000
99.500000	0.131487	0.007360	23.996490	8.908078	-3.970169	-0.044355	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49036.455000
99.500000	0.129988	0.006701	23.995654	6.498131	-7.244603	-0.029607	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49674.045000
99.500000	0.128739	0.006820	23.995343	2.960709	-9.247994	-0.009532	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	47761.275000
99.500000	0.128138	0.007832	23.995086	-1.083602	-9.631441	0.006446	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49992.840000
99.500000	0.128162	0.009530	23.995103	-4.936918	-8.327493	0.040327	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	50311.635000
99.500000	0.128894	0.011602	23.995530	-7.918469	-5.563940	0.050419	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49674.045000
99.500000	0.129945	0.013638	23.996737	-9.510732	-1.834311	0.057589	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49036.455000
99.500000	0.131447	0.015298	23.998375	-9.435282	2.250735	0.054866	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	48398.865000
99.500000	0.133060	0.016439	23.999582	-7.705271	5.921002	0.043596	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49992.840000
99.500000	0.134307	0.016658	24.000504	-4.622319	8.572601	0.024436	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	54455.970000
99.500000	0.134991	0.016160	24.000447	-0.727939	9.732442	0.003079	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49355.250000
99.500000	0.135415	0.014566	23.999977	3.306156	9.198496	-0.018496	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49355.250000
99.500000	0.135057	0.012688	23.998915	6.766412	7.063713	-0.038308	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49674.045000
99.500000	0.134040	0.010327	23.997648	9.052013	3.700904	-0.049208	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	47123.685000
99.500000	0.132613	0.008614	23.997438	9.764148	-0.299097	-0.050851	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	50311.635000
99.500000	0.131236	0.007106	23.996517	8.777810	-4.246487	-0.043560	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49992.840000
99.500000	0.129815	0.006648	23.995508	6.266330	-7.443256	-0.028079	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	51268.020000
99.500000	0.128766	0.006645	23.995411	2.668020	-9.334945	-0.008251	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	52861.995000
99.500000	0.128225	0.007834	23.994941	-1.386318	-9.591273	0.009808	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	48398.865000
99.500000	0.128204	0.009565	23.995050	-5.196800	-8.167086	0.040601	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49355.250000
99.500000	0.128940	0.011549	23.995401	-8.090184	-5.311590	0.051255	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	51586.815000
99.500000	0.130107	0.013873	23.996926	-9.564132	-1.525973	0.057665	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	50949.225000
99.500000	0.131632	0.015471	23.998343	-9.361323	2.537717	0.054337	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	46167.300000
99.500000	0.133146	0.016533	23.999569	-7.516629	6.161308	0.042193	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	50311.635000
99.500000	0.134357	0.016633	24.000576	-4.352197	8.714988	0.023025	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	45848.505000
99.500000	0.135227	0.016125	24.000651	-0.423205	9.751932	0.000985	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	52224.405000
99.500000	0.135436	0.014639	23.999986	3.591887	9.091161	-0.016598	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49036.455000
99.500000	0.134818	0.012351	23.999095	6.983703	6.849001	-0.042843	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	48080.070000
99.500000	0.133972	0.010250	23.997775	9.162827	3.416182	-0.049611	72.000000	72.000000	72.000000	73.000000	73.000000	73.000000	49036.455000
