#默认规则：当速率为0时为位置模式，当速率不为0时为速率模式，优先使用速率模式；三轴各指向天地南北，内外转台顺时针为正					
#	内框位置	外框位置	内框速率	外框速率	测试时间
1	180	-90	0	0	95
2	180	-180	0	0	95
3	180	-270	0	0	95
4	180	-360	0	0	95
5	180	-270	0	0	95
6	180	-180	0	0	95
7	180	-90	0	0	95
8	270	-90	0	0	95
9	270	-180	0	0	95
10	270	-270	0	0	95
11	270	-360	0	0	95
12	270	-270	0	0	95
13	270	-180	0	0	95
14	270	-90	0	0	95
15	360	-90	0	0	95
16	450	-90	0	0	95
17	360	-90	0	0	95
18	270	-90	0	0	95
19	180	-90	0	0	95
